# E(GeV)	-Im_Tmatrix(GeV^-2)
7.830000	2.017640e-03
7.840000	2.005900e-03
7.850000	1.994280e-03
7.860000	1.982820e-03
7.870000	1.971470e-03
7.880000	1.960240e-03
7.890000	1.949120e-03
7.900000	1.938120e-03
7.910000	1.927250e-03
7.920000	1.916480e-03
7.930000	1.905810e-03
7.940000	1.895250e-03
7.950000	1.884790e-03
7.960000	1.874470e-03
7.970000	1.864230e-03
7.980000	1.854080e-03
7.990000	1.844010e-03
8.000000	1.834020e-03
